5145,POST,"enir-, niir-",to point,
5146,DEF,"eniutaa, niirutaa",he is pointing something out to her,out’) 
5147,POST,qayali-,to make a kayak,
5148,DEF,qayalitaa,he is making a kayak for her,meaning) 
5149,POST,neqete-,to catch fish,
5150,DEF,neqyutaa,he is catching fish for her,
5151,POST,arulair-,to stop,
5152,DEF,arulairutaa,"he stopped to let her off’, or to pick her up",
5153,POST,"With verbs describing natural phenomena, this postbase with a transitive ending means it (subject, natural phenomenon) comes upon or affects object: erte-",to dawn,
5154,DEF,erutaa,"dawn came upon him (while he was outdoors, traveling)",
5155,POST,ule-,to flood,
5156,DEF,ulutaa,it (river) is flooding it,
5157,POST,aniullugte-,for snow to be soft,
5158,DEF,aniullugutai,soft melting snow came upon them,traveling’) 
5162,POST,There are some verb bases for which this postbase provides another transitive form with a different object than the form using the base with a transitive ending and without this postbase: igar-,to write,
5163,DEF,igautaa,he is writing it down,her’) 
5164,POST,elag-,to dig,
5165,DEF,elautaa (also irregularly elagutaa),he is burying it,it’) 
5166,POST,qecir-,to spit,
5167,DEF,qeciutaa,he spat it out,it’) 
5168,POST,milqar-,to throw,
5169,DEF,milqautaa,he is throwing it,her’) 
5170,POST,nere-,to eat,
5171,DEF,nerutaa,he is eating with her,it’) 
5172,DEF,"Kiagpak ikayuangnaqurluku elliin aanani, cali-llu Irr’aq aipaqaqluku, murilkelluku . . . alqami taqsuqutaqatgu.","All summer she tried to help her mother from time to time, keeping Irr’aq company, and tending her . . . whenever her older sisters were tired of her.",‘(seal) 
5173,DEF,uqurtaa,he applied oil to it,
5174,DEF,meq,water,
5175,DEF,mertaa,he put water on it,
5176,DEF,cungagaq,alder dye,
5177,DEF,cungagartaa,he applied alder dye to it,
5178,DEF,puyuq,smoke,
5179,DEF,puyurtaa,"he applied smoke to it, smoked it",
5180,DEF,nuak,saliva,
5181,DEF,nuagtaa,he applied saliva to it,
5182,DEF,merr’aq,holy water,
5183,DEF,merr’artaa,he applied holy water to it,
5184,DEF,kavir- (root),redness,
5185,DEF,kavirtaa,he applied red coloring to it,
5186,DEF,pautaq,powder,
5187,DEF,pautartuq,he applied powder to himself,
5188,DEF,taaq,"tar, pitch",
5189,DEF,taartaa,"he applied pitch or tar to it, coated it with pitch or tar",
5190,DEF,uiteraq,ocher,
5191,DEF,uitertaa,he dyed it with ocher,
5192,POST,"@(u)teke- to V on account of (it); to V concerning (it) # the present postbase is fully productive, unlike -n, from which is is derived; < -n-ke2-; < PE pb. ut0k0quya-",to be thankful,
5193,DEF,quyatekaa,he is thankful for it,
5194,POST,qia-,to cry,
5195,DEF,qiatekaa,he is crying on account of it,
5196,POST,iluteqe-,to be grieved,
5197,DEF,ilutequtekaa,"he is grieving over it, feels sorrowful over it",
5198,POST,qalarte-,to talk,
5199,DEF,qalarutkaa,he is talking about it,
5200,POST,nagte-,to get snagged,
5201,DEF,nagutekaa,he is being held back by it,
5205,POST,apete-,to ask,
5206,DEF,apyutkaa,he asked about it,
5207,POST,angnir-,to rejoice,
5208,DEF,angniutekaa,he is rejoicing over it,
5209,POST,umyuarniur-,"to worry’, regret",
5210,DEF,umyuarniurutkaa,"he is worrying over it’, regretting it",
5211,POST,qaner-,to speak,
5212,DEF,qanrutkaa,he is speaking about it,
5213,POST,pi-,to do,
5214,DEF,pitekluku,"having it as his reason’, on account of it",
5215,POST,angniite-,to be sad,
5216,DEF,angniilutkaa,he is feeling sad on account of it,
5217,POST,ilukegci-,"to be pleased, happy",
5218,DEF,ilukegcitkaa,he is pleased on account of it,
5219,POST,tuqu-,to die,
5220,DEF,tuqutekluta,dying for us,
5221,DEF,Irniari pitekluki ayagyuumiituq.,On account of her children she doesn’t want to go.’Angniutekaa ’qetunrami ’kassuutellra. She ’is ’rejoicing ’over ’her ’son’s wedding.,"‘breath’, "
5222,DEF,anertequq,"he is breathing’, is alive",
5223,DEF,ilu,inside,
5224,DEF,ilutequq,"he is emotionally pained, grieving",
5225,DEF,umyuaq,mind,
5226,DEF,umyuartequq,he is thinking,
5227,DEF,avek,half,
5228,DEF,avegtequq,he is emotionally pained,
5229,POST,nange-,to be consumed,
5230,DEF,nangtequq,"he is in pain, is ill",
5231,POST,picurli-,to produce a cause of trouble,
5232,DEF,picurlitquq,"he is accident-prone, awkward",
5233,POST,piyug-,to want to act,
5234,DEF,piyugtequq,"he is eager, enthusiastic, willing",
5235,DEF,elliraq,orphan,
5236,DEF,elliritquq,he is like an orphan,
5237,DEF,nacarrluk,bad hat,
5238,DEF,nacarrlugtequq,"he is in a bad mood, has gloomy thoughts",lexicalized) 
5239,POST,mayar-,to deprive,
5240,DEF,mayitequq,he yearns for things he has been deprived of,
5241,DEF,+ter- to V suddenly and willfully # used only with consonant-ending bases; other bases use -ler-; see section of Introduction to the Postbases on,Gemination and/or Syncope within the Base with Postbases Expressing Suddenness’; = -ler-; < PE pb. t03nunur- to scold,
5242,DEF,nunurteraa,he suddenly scolded her,
5243,POST,mer-,to drink,
5244,DEF,mertertuq,he suddenly drank,
5245,DEF,Arnat pinialata kal’egteryaaqellinikii pinikayiimi.,"Since women are weak, he (suddenly) brushed her aside, since he is a lot stronger than her.",-staili-} 
5249,DEF,"+tevkar- to suffer from N # non-productive aner- (root, as in anerteqe‘to breathe, to live’, and anerneq",breath’) ,
5250,DEF,anertevkartuq,"he is gasping, breathing shallow but hard",
5251,DEF,kiiq,heat,
5252,DEF,kiirtevkartuq,"he is all sweaty’, he is feverish",
5253,POST,@:(u)tiiq celebration of V-ing # only marginally productive; derived forms lexicalized ane-,"to come/go out’, be born",
5254,DEF,anutiira,his birthday,
5255,POST,quki-,to make a middle,
5256,DEF,qukitiiq,middle of the year’; Fourth of July,
5257,POST,taqe-,"to finish’, complete",
5258,DEF,taqutiiq,graduation,
5259,POST,ikirte-,to open,
5260,DEF,ikirutiiq,an “open house”,
5261,DEF,Angniq anutiiq elpenun.,Happy birthday — celebration of coming/going out (at birth) — to you.,"inland, "
5262,DEF,kiatmun,"toward upriver’, inland, inside",
5263,DEF,uka(ni),near here,
5264,DEF,ukatmun,toward here,
5265,DEF,na(ni),where?,
5266,DEF,natmun,toward where?,
5267,POST,nate-,area where?,
5268,DEF,natetmun,toward where?,specifically) 
5269,POST,ciu-,area in front,
5270,DEF,ciutmun,forward,
5271,POST,kingu-,area behind,
5272,DEF,kingutmun,toward the back,
5273,DEF,caniq,area beside,
5274,DEF,canitmun,toward the side,
5275,DEF,qulae,area above,
5276,DEF,quletmun,upward,
5277,DEF,aci,area below,
5278,DEF,acitmun,downward,
5279,DEF,elatae,area outside,
5280,DEF,elatmun,toward outside,
5281,DEF,negeq,north,
5282,DEF,negetmun,northward,
5283,DEF,"kenglu, kenlu",contrary,
5284,DEF,"kenglutmun, kenlutmun",in a contrary direction,
5285,DEF,aki,area across,
5286,DEF,akitmun,"transversely’, crosswise",
5287,POST,uterte-,to return,
5288,DEF,utetmun or utelmun,"homeward’, back toward the point of origin",
5289,DEF,ketae,area toward water; area in front,
5290,DEF,ketmun,"toward the water’, toward front",
5291,DEF,kelu,back; area away from water,
5292,DEF,kelutmun,"toward the area in back’, toward the area away from the water",
5296,POST,ilu-,area inside,
5297,DEF,ilutmun,inward,
5298,POST,tamar-,"all, whole",base) 
5299,DEF,tamatmun,"in a direction that will result in getting lost’, in various directions",
5300,POST,kassug-,to encircle,
5301,DEF,kassutmun,around,
5302,POST,ane-,to go out,
5303,DEF,anetmun,"toward the outside’, downriver",
5304,POST,uive-,to go around,
5305,DEF,uivetmun,around,
5306,POST,ayag-,to leave,
5307,DEF,ayatmun,away,
5308,POST,qerar-,to go across,
5309,DEF,qeratmun,crosswise,
5310,DEF,iqlu,wrong,
5311,DEF,iqlutmun,the wrong way,
5312,DEF,ik’iq,ugliness,
5313,DEF,ik’itmun,toward improper ways,
5314,POST,kepe-,to cut across the grain,
5315,DEF,kepelmun,"across the grain, widthwise",
5316,POST,take-, to be long,
5317,DEF,takelmun,"with the grain, lengthwise",
5318,POST,pai-,mouth of river,
5319,DEF,paitmun,toward the mouth,
5320,POST,asgur-,to go against the current,
5321,DEF,asgutmun,"against the current, upriver",
5322,DEF,pagaa(ni),up above,(extended) 
5323,DEF,pagaatmun,across the sky,
5324,DEF,nepae,noise,
5325,DEF,nepetmun,"(tending) toward disorder, commotion, strife",
5326,DEF,–tmurte-1 to go N-ward; to go in the area described by V # takes intransitve endings only; < tmun-?-; < PE pb. tmi(C)a3uka(ni),near here,
5327,DEF,ukatmurtuq,he is coming toward here,
5328,DEF,na(ni),where?,
5329,DEF,natmurcit?,where are you going?,
5330,POST,nate-,area where?,
5331,DEF,natetmurcit?,where (more specifically) are you going?,
5332,DEF,ciu,area in front,
5333,DEF,ciutmurtuq,he is going forward,
5334,DEF,iqlu,"the wrong way, lie",
5335,DEF,iqlutmurtuq,he is going the wrong way,
5336,DEF,kingu,area in back,
5337,DEF,kingutmurtuq,he is going backward’or he ’is ’going ’to ’the back,
5338,DEF,"+tna- to do like N # used only with several (two ?) demonstrative adverb bases tua(ni), tava(ni)","there’; tuaten, tavaten like that",
5339,DEF,"tuatnauq, tavatnauq",he is acting like that,
5340,DEF,wa(ni),here’; waten like this,
5341,DEF,watnauq,he is acting like this,
5342,POST,~:(u)tnguarkaq potential/necessary aid to V-ing # < -n-u-arkaq1 yuu-,to live,
5343,DEF,yuutnguarkaq,"a potential aid to life’, something beneficial to life",
5344,POST,elitnaur-,to study,
5345,DEF,elitnaurutnguarkauguaq,it is a potential aid to studying’; it is essential to be taught,
5349,POST,"–tngurte-, –tmurte-2 (HBC form) to V unexpectedly; to V after changing one’s mind # ayag-",to leave,
5350,DEF,"ayatngurtuq, ayatmurtuq",he left unexpectedly,mind) 
5351,DEF,"ce÷irte-, cinirte- (HBC form)",to visit,
5352,DEF,"ce÷irtetngurtuq, cinirtetmurtuq (HBC form)",he visited after all,
5353,POST,aqsi-,to have a full stomach,
5354,DEF,aqsitngurpaa,"oh, what an unexpectedly full stomach I have!",
5355,POST,maancima-,to be here,
5356,DEF,maancimatngurtua,I am here (though I had not planned to be here that long),
5357,DEF,"–trute- to miss by passing through the N area, or the N area of it # used with positional bases and demonstrative adverb bases only; < PE pb. t3ut0cani",area beside,
5358,DEF,canitrutuq,"it struck off to the side’, missed by passing to the side’; canitrutaa it (projectile) or he (thrower) missed by striking to the side of it",
5359,DEF,uka(ni),nearby,
5360,DEF,ukatrutaa,it fell short of it,
5361,DEF,aci,area under,
5362,DEF,acitrutaa,it missed by going under it,
5363,DEF,"+tu- to be well endowed with N, to have N to a large extent # and –tu- to V customarily # the form used with nouns is used with “dimensional roots” as well as with a few other nouns; the form used with verbs may be used with any verb base; > -tulae, -tuli, -tuqaq; < PE pb. tu-1 and tu-2 sug-, cug- (root)",human height,
5364,DEF,"sugtuuq, cugtuuq",he is tall,
5365,DEF,mam- (root),thickness,
5366,DEF,mamtuuq,it is thick,
5367,DEF,iqtu- (root),width,
5368,DEF,iqtuuq,it is wide,
5369,DEF,qer- (root),height,
5370,DEF,qertuuq,it is high,
5371,DEF,aki,value’; (negative) response,
5372,DEF,akituuq,"it is valuable, expensive’or he ’responds ’negatively ’or ’indifferently ’to ’being cooed",
5373,DEF,imaq,contents,
5374,DEF,imartuuq,it is full,
5375,DEF,akuq,hem,
5376,DEF,akurtuuq,it (garment) is too long,
5377,DEF,umyuaq,mental activity,
5378,DEF,umyuartuuq,he is a deep thinker,
5379,DEF,usvi,"wits’, sense",
5380,DEF,usvituuq,he is wise,
5381,POST,kuingir-,to smoke,
5382,DEF,kuingituunga,I smoke,habit) 
5383,POST,nere-,to eat,
5384,DEF,nertui,he eats them,(customarily) 
5385,POST,teptur-,to eat aged fish,
5386,DEF,teptutuuq,he eats aged fish,
5387,POST,yurar-,to Eskimo dance,
5388,DEF,yuratuuq,he Eskimo dances,
5389,POST,pekete-,"to move’, walk",
5390,DEF,pektetuuq,"it moves’, he walks",
5391,POST,taringe-,to understand,
5392,DEF,"taringetuaqa, taringtuaqa",I (can) understand him,
5393,DEF,Tumtuuq suukiiq.,The sock is (too) long for the foot.’Yugtun-qaa ’qantuuten? Do ’you ’speak ’Yup’ik ,speak 
5397,POST,+tuinar- to always V # NSU; < -tur1-nginarqavar-,to sleep,
5398,DEF,qavartuinartuq,he is always sleeping,
5399,POST,quyer-,to cough,
5400,DEF,quyertuinartuq,he is always coughing,
5401,DEF,"–tukae possessor’s normal, regular, or customary one to V # < -tu-ke1nertukiit",their native food; what they customarily eat’atsat ’nautukiitni where ’berries grow,-tu-li1aki 
5402,DEF,akituli,valuable thing,
5403,DEF,umyuaq,mental activity,
5404,DEF,umyuartuli,deep thinker,
5405,DEF,teq,"anus’, bottom’, tail end",
5406,DEF,tertuli,lynx,(lexicalized) 
5407,POST,naveg-,to break,
5408,DEF,"nav’tuli, navtuli",breakable thing,
5409,POST,imange-,to leak in,
5410,DEF,"imangetuli, imangtuli",leaky one,
5411,POST,yugtur-,to eat people,
5412,DEF,yugtutuli,people-eater’; cannibal’; lion,(lexicalized) 
5413,POST,elte-,to let out air,
5414,DEF,eltetuli,"one that leaks out air’, fricative sound",
5415,DEF,+tuqaq one that has N to a large degree # non-productive; <-tu-?; < PE pb. tuq(q)a3 mam- (root),thickness,
5416,DEF,mamtuqaq,thick one,
5417,DEF,ilu,interior,
5418,DEF,ilutuqaq,"hollow’, valley",
5419,DEF,kemek,meat,
5420,DEF,kemegtuqaq,"thigh’, upper leg",(lexicalized) 
5421,DEF,cf. equk,wood,
5422,DEF,(e)qugtuqaq,"thighbone’, femur",(lexicalized) 
5423,DEF,nanvaq,lake,
5424,DEF,Nanvartuqaq,Becharof Lake on the Alaska Peninsula,(lexicalized) 
5425,POST,"+tur-1 to V for some duration; to V repeatedly # non-productive; > -tuinar-, -tuutaq, -yartur-; < PE pb. tu3-2 piqer-","to whack’, hit",
5426,DEF,piqerturaa,he whacked (at) it,
5427,POST,cikir-,to give,
5428,DEF,cikirturaa,he repeatedly gave him stuff,
5429,POST,kaug-,to strike with hand,
5430,DEF,kaugturaa,he struck it (generally more than once),
5431,POST,uivaar-,to revolve,
5432,DEF,uivaarturaa,he circled it,
5436,DEF,+tur-2 to eat N (food); to wear N (clothing); to use N (limited usage with this meaning) # takes intransitive endings except in certain lexicalized combinations (as with puyuq below); < PE pb. tu3-1 kelipaq,bread,
5437,DEF,keliparturtuq,he is eating bread,
5438,DEF,akutaq,Eskimo ice cream,
5439,DEF,akutarturtuq,he is eating “Eskimo ice cream”,
5440,DEF,atkuk,parka,
5441,DEF,atkugturtuq,he is wearing a parka,
5442,DEF,piluguk,skin boot,
5443,DEF,pilugugturtuq,he is wearing skin boots,
5444,DEF,auk,blood,
5445,DEF,augturtuq,he is taking communion,(lexicalized) 
5446,DEF,puyuq,smoke,
5447,DEF,puyurturtuq,he is smoking,smoking 
5448,DEF,qavanguq,dream,
5449,DEF,qavangurturtuq,he is dreaming,(lexicalized) 
5450,DEF,"umyuaq, umyugaq","thought’, mind",
5451,DEF,"umyuarturtuq, umyugarturtuq",he is thinking,(lexicalized) 
5452,DEF,qayaq,kayak,
5453,DEF,qayarturtut,they are seal hunting,lexicalized) 
5454,DEF,penaq,cliff,
5455,DEF,penarturtut,they are cliff-hunting for birds,lexicalized) 
5456,POST,{-turainar- see -urainar-} {-turalar- see -uralar-} {-tur(ar)- see -ur(ar)-} –turnike- to feel that object can V proficiently # takes transitive endings only; < -turnir-ke3yurar-,to Eskimo dance,
5457,DEF,yuraturnikaqa,I think that he can dance well,
5458,POST,–turnir- to be able to V proficiently # takes intransitive endings only; > -turnikepiyua-,to walk,
5459,DEF,piyuaturnirtuq,"he can walk fast’, without tiring",
5460,POST,mayur-,to climb,
5461,DEF,mayuturnirtuq,he can climb well,
5462,POST,igar-,to write,
5463,DEF,igaturnirtuq,he writes quickly,
5464,POST,yurar-,to Eskimo dance,
5465,DEF,yuraturnirtuq,he dances well,
5466,DEF,"+(r)tuuma(r)- to act together with one’s N or Ns # used only in the quantifier/qualifier construction (see Practical Grammar of . . . Yup’ik (p. 346ff), or in the subordinative mood; the initial (r) of the postbase is optionally used with vowel-final bases; the final (r) of the postbase is used only when the postbase is used in the quantifier/qualifier construction; < -?-ma-; < PE pb. tu(C)umaakluq",clothes,
5467,DEF,aklurtuumaluni or aklurtuumarmi,with his clothes on,
5468,DEF,qimugta,dog,
5469,DEF,qimugtertuumaluteng or qimugtertuumarmeng,together with their dogs,
5470,DEF,Tekitellruuq nuliartuumarmi (or nuliartuumaluni).,He arrived with his wife.’Ayallruunga ’irniartuumarma ,his 
5474,DEF,Nacarrartuumarmi (or nacarrartuumaluni) itellruuq agayuvigmun.,He went into the church with his cap on.’Tua-i-llu ’aatiita ’anutuumaan ’Pili ’a¥g’arluku ’qangqiiret ’tungiitnun ’enirluni. And ’so ’their ’father ’released ’Pili ,"whack’, "
5475,DEF,piqertuutaq,"axe’, whip",
5476,POST,kaug-,to strike,
5477,DEF,kaugtuutaq,club,
5478,DEF,ayag- (root),support,
5479,DEF,ayagtuutaq,spreader for drying fish,
5480,DEF,"Also, irregularly: mulut’uuk",hammer,
5481,DEF,mulut’uutaq,hammer,(variant) 
5482,DEF,"U :~(ng)u- to be N # takes intransitive endings only; an NSU optional variant of this postbase is :(ng)u-; > -lgun, -arkau-, -llgun, -llru-, -llruar(aq*), -nru-, -rpau-, -tnguarkaq, -urte-; < PE pb. &ununa","land’, village",
5483,DEF,nunauguq,"it is (a) land’, it is a settlement",
5484,DEF,ui,husband,
5485,DEF,uinguuq,he is a husband,
5486,DEF,Kuigpagmiu,Yukoner,
5487,DEF,Kuigpagmiunguuq,he is a Yukoner,
5488,DEF,camiu,resident of where,
5489,DEF,camiungusit?,"where do you live’, where are you from?",
5490,DEF,neqae,fish,
5491,DEF,neqnguuq (also neqauguq NSU),it is a fish,
5492,DEF,mingqun,needle,
5493,DEF,mingqutnguuq (also mingqutauguq NSU),it is a needle,
5494,DEF,qimugta,dog,
5495,DEF,qimugte÷guuq (also qimugtauguq NSU),it is a dog,
5496,DEF,kuik,river,
5497,DEF,kuiguuq,it is a river,
5498,DEF,kuicuar(aq),creek,
5499,DEF,kuicuarauguq,it is a creek,
5500,DEF,nutek,gun,
5501,DEF,nutguuq,it is a gun,
5502,DEF,angyaq,boat,
5503,DEF,angyauguq,it is a boat,
5504,DEF,asveq,walrus,
5505,DEF,"asveruuq, asevruuq",it is a walrus,
5506,DEF,tukuq,host,word) 
5507,DEF,tukuuguq,he is wealthy,usage) 
5508,DEF,kitu- (root),who?,
5509,DEF,kituuga?,who is he?,
5513,DEF,yuk,person,
5514,DEF,"yuuguq (or, irregularly yuguuq)","he is a person’, is alive’; yuuluni (or, irregularly yug’uluni) being a person’, living’; to some people the regular forms are lexicalized to mean is alive while the irregular forms are used for is a person, the predictable meaning from this base and postbase combination) ",combination) 
5515,DEF,una,this one,uu-) 
5516,DEF,uunguuq,it is this one,
5517,DEF,tauna,that one,tau-) 
5518,DEF,taunguuq,it is that one,
5519,DEF,"Also, somewhat irregularly: wii","I’, me",wa-) 
5520,DEF,wanguuq,it is I’; wang’ullruuq it was I,
5521,DEF,elpet,you,
5522,DEF,elpenguuq,it is you’; elpengullruuq it was you,
5523,DEF,ellii,he,
5524,DEF,elliinguuq,it is he,
5525,DEF,Tangelqa akwauguq elpe÷guyuksaaqellruaqa.,I thought that the person I saw yesterday was you.’Aatii ’elitnauriste÷guyugnarquq. His ’father ’is ’probably ’a teacher.’Also ’occurs ’sometimes ’following ’the ’terminalis ’or ’equalis ’case ’endings: ’ilumun in truth,(terminalis) 
5526,DEF,ilumuuguq,it is true,
5527,DEF,elluatun,correctly,(equalis) 
5528,DEF,elluatuuluni,"being correct, justified, righteous",
5529,DEF,im’utun,like before,(equalis) 
5530,DEF,im’utuunrituq,it is not as before,
5531,DEF,Una cali waten maavet waten pillerput ellmikuunrituq. Wiinga tangvallemni ellmikuunrituq [from ellmikun-u-nrituq].,This trip that we have made here to do this work is not frivolous. In my view it’s not insignificant — not being for no particular reason (ellmikun).,&(&)u9a3keggun 
5532,DEF,keggutnguaq,false tooth,
5533,DEF,nuyaq,a hair,
5534,DEF,nuyaruat,wig,
5535,DEF,angyaq,boat,
5536,DEF,angyaruaq,toy or model boat,
5537,DEF,ui,husband,
5538,DEF,uinguaq,"lover’, imagined husband",
5539,DEF,asveq,walrus,
5540,DEF,asveruaq,carved figure of a walrus,
5541,DEF,irniaq,child,
5542,DEF,irniaruaq,doll,
5543,DEF,ciku,ice,
5544,DEF,cikunguaq,glass,(lexicalized) 
5545,DEF,nuna,land,
5546,DEF,nunanguaq,map,(lexicalized) 
5547,DEF,nunarpak,world,
5548,DEF,nunarpaguaq,globe,(lexicalized) 
5549,DEF,(c)ellin,whetstone,
5550,DEF,(c)ellitnguaq,chewing tobacco in a block,(lexicalized) 
5552,DEF,Postbases mingqun,needle,
5553,DEF,mingqutnguaq,ice shard,(lexicalized) 
5554,DEF,anguarun,paddle,
5555,DEF,anguarutnguaq,"three-cornered needle, glover’s needle",(lexicalized) 
5556,DEF,maqaq,warmth,
5557,DEF,maqaruaq,snowshoe hare,(lexicalized) 
5558,DEF,atsaq,berry,
5559,DEF,atsaruaq,chamomile,(lexicalized) 
5560,DEF,qugyuk,swan,
5561,DEF,qugyuguaq,groundsel plant,(lexicalized) 
5562,DEF,qanganaq,squirrel,
5563,DEF,qanganaruaq,wormwood plant,(lexicalized) 
5564,DEF,allngik,patch on sole,
5565,DEF,allngiguaq,marsh marigold,(lexicalized) 
5566,DEF,iqmik,chewing tobacco,
5567,DEF,iqmiguaq,dried prune,(lexicalized) 
5568,DEF,ciun,ear,
5569,DEF,ciutnguaq,"dried fruit’, particularly dried apricot or apple",(lexicalized) 
5570,DEF,tuutaq,labret,
5571,DEF,tuutaruaq,rose hip,(lexicalized) 
5572,DEF,kaviaq,fox,
5573,DEF,kaviaruaq,aft keel support of the kayak,(lexcalized) 
5574,DEF,nakacuk,bladder,
5575,DEF,nakacuguaq,light bulb,(lexicalized) 
5576,DEF,"paraluq, qup’lu",maggot,
5577,DEF,"paraluruat, qup’lunguat",rice,(lexicalized) 
5578,POST,melug-,to suck,
5579,DEF,meluguaq,cigarette,(lexicalized) 
5580,POST,asgur-,to go against current,
5581,DEF,asguruaq,parka ruff,(lexicalized) 
5582,POST,at’e-,to put on clothes,
5583,DEF,asnguaraa,he is trying it on,
5584,POST,apete-,to ask,
5585,DEF,apnguaraa,he is asking her just to see what she will say,
5586,POST,cali-,to work,
5587,DEF,calinguartuq,he is just pretending to work’; he is doing arts and crafts,use) 
5588,POST,manar-,to fish with a hook,
5589,DEF,manaruartuq,he is fishing just for fun,anything) 
5590,POST,tangerr-,to see,
5591,DEF,tangrruartuq,"he is having a vision, hallucination’; he is seeing something in his mind’s eye’; he is watching a movie’; tangrruaq movie’, vision’, hallucination",
5592,POST,niite-,to hear,
5593,DEF,niisnguaraqa,it is as if I can hear him’; I hear him in my mind’; I hear him though he’s not here,
5594,POST,cavuci-,to make an oar,
5595,DEF,cavucinguartuq,he made a temporary makeshift oar,
5597,DEF,naanguartuq,he is playing with toys,
5599,DEF,qecaruaq,tripe,postbase) 
5600,DEF,inuk Inupiaq word corresponding to yuk,person,
5601,DEF,inuguaq,doll,usage) 
5606,DEF,suk Sugpiaq word corresponding to suk,person,
5607,DEF,suguaq,doll,usage) 
5608,DEF,cf. PE qikmiq,dog,qimmiq) 
5609,DEF,qikmiruaq,pussy-willow catkin,
5610,DEF,cf. PE uka9i3,hare,ukalliq) 
5611,DEF,"ukasiruaq, ukayiruaq",cottongrass,
5612,DEF,cf. PE u!9u!,bearded seal,u!$uk) 
5613,DEF,uguguaq,furry caterpillar,‘caterpillar’) 
5614,DEF,Cikillrui irniani luussitaaruamek.,He gave his children a toy (wooden) horse.’Elitnauryaruaryaaqellria-am ’utertuq. He ’went ’away ’to ’school ’all ’right ,"‘child, "
5615,DEF,irniarucirtuq,he has lots of children,
5616,DEF,angyaq,boat,
5617,DEF,angyaucirtut,they have lots of boats,
5618,DEF,canek,grass,
5619,DEF,can’gucirtuq,She has a large supply of grass (for use as insoles in boots),
5620,DEF,":(ng)un, :~(ng)un supply of N; owned N # generally used with a posssessed ending, this postbase serves to distinguish what one owns as his property from what one inherently possesses, or to distinguish what one owns for sale or rent from what one owns for personal use; note that underlying engu becomes au with the first form of this postbase (see the examples with neqa, ena, and ca); > -ucir-, -utelleq; < PE pb. &ut0kemek",meat,
5621,DEF,kemgutii,his supply of meat,body’) 
5625,DEF,nuna,land,
5626,DEF,nunautii,"his property’, the land he owns",inhabits’) 
5627,DEF,atsaq,berry,
5628,DEF,atsautii,his supply of berries’; atsautai his supplies of berries,berries’) 
5629,DEF,nuussiq,knife,
5630,DEF,nuussiutai,its (store’s) supply of knives for sale,knives’) 
5631,DEF,murak,wood,
5632,DEF,murautenka,"my wood supply’, my woodpile",
5633,DEF,neqae,fish,
5634,DEF,"neqautii, neqngutii",his supply of fish,
5635,DEF,[e]na,house,
5636,DEF,"enautenka, neng’utenka",my rental houses,
5637,DEF,ca,thing,
5638,DEF,cautai,"his possessions’, his belongings",
5640,DEF,Mertaasqaanga mer’utput nangyarpiaran.,She asked me to haul some water because our supply of water is almost depleted.,‘to 
5641,DEF,navguraa,"he is wrecking it’; navgurtuq it is wrecked’, it has been wrecked",
5642,POST,alleg-,to tear,
5643,DEF,allguraa,he is tearing it up,
5644,POST,kaleg-,to brush against,
5645,DEF,kalguraa,he is strumming it,etc.) 
5646,POST,kepe-,to cut,
5647,DEF,kepuraa,he is cutting it up into sections,
5648,POST,qupe-,to divide,
5649,DEF,qupuraa,he is dividing it up,
5650,POST,eke-,to put in a container,
5651,DEF,ekurai,he is putting them in,
5652,POST,kuve-,to spill,
5653,DEF,kuvuuraa,he is spilling it out over an area,u) 
5654,POST,"@+’(g/t)ur(ar)- to keep on V-ing; to continue to V; to V though no one else does; to be a little V (with adjectival verbs); to V leisurely (addition NSU meaning) # affects bases ending in te by changing the te to q; note that in NSU this postbase and -ar(ar)te- are the only ones in which (limited) “(ar)-deletion” occurs; > -aur(ar)-, -urainar-, -uralar-; < PE pb. 9u3(a3)cali-",to work,
5655,DEF,"caliurtuq (Y, K, NI, CAN, BB form), caliurretuq (HBC form), caliu’rtuq (NUN form), caliurrertuq",he keeps on working,his 
5656,POST,kiu-,to answer,
5657,DEF,kiugurarai,he kept answering them,
5658,POST,nere-,to eat,
5659,DEF,ner’u’rtuq,he keeps on eating’; ner’urarait they keep on eating them,
5663,POST,ce÷irte-,to visit,
5664,DEF,ce÷irqu’rtuq,he continues to visit,
5665,POST,iluteqe-,to feel grieved,
5666,DEF,"ilutequ’urtuq (general form), ilutequrretuq",he continues to feel grieved,feel 
5667,POST,qavar-,to sleep,
5668,DEF,qavartu’rtuq,he keeps on sleeping,
5669,DEF,Caliuq quuyurniurluni.,"He is working, smiling all the while.’Inarqu’rciqua. I’ll ",be 
5670,DEF,tak’u’rtuq,it is a little long,
5671,POST,iqtu-,to be wide,
5672,DEF,iqtuurtuq,it is a little bit wide,
5673,POST,kumlate-,to be cold,
5674,DEF,kumlaqu’urtuq,it is a little bit cold,
5675,POST,akurtu-,to be long,(garment) 
5676,DEF,akurtuurallruuq,it was a little bit long,
5677,POST,@+’(g/t)urainar- to finally V after desiring to do so but being prevented by circumstances # changes basefinal te to q; < -ur(ar)-inarayag-,to leave,
5678,DEF,ayagturainartuq,he is finally leaving after not being able to,
5679,POST,nere-,to eat,
5680,DEF,ner’urainartuq,he finally got a chance to eat,
5682,DEF,inarqurainartuq,he finally was able to go to bed,
